mentions_seen	friends_seen	tweets_seen
2	9	19
11	142	267
1	5	7
0	441	1646
4	8	12
18	188	495
0	4	8
6	8	9
0	0	0
0	0	0
0	204	1026
0	210	752
14	91	146
1	2	2
1	6	9
0	2	2
0	23	90
0	1	2
0	0	0
0	0	0
0	0	0
0	5	5
0	0	0
0	583	1386
25	99	290
16	182	891
19	188	482
1	4	7
1	1	1
5	5	21
4	10	41
0	0	0
0	13	43
7	76	166
14	116	251
0	2	2
0	0	0
1	12	38
2	34	71
33	179	370
0	1	1
0	6	6
0	30	121
0	2	2
0	5	7
0	2	2
0	0	0
0	0	0
0	0	0
0	6	7
0	56	94
0	0	0
0	0	0
0	0	0
1	2	2
0	0	0
0	0	0
10	18	35
0	865	2350
7	52	145
0	0	0
0	1	2
0	0	0
14	18	46
2	2	2
6	8	16
9	24	87
2	4	6
0	35	58
9	22	39
0	72	186
0	29	82
0	12	20
114	760	3303
1	3	4
9	78	543
1	6	19
0	6	14
5	59	129
0	5	9
5	10	17
37	130	521
0	0	0
4	656	1478
29	37	64
7	16	46
0	7	31
4	37	57
7	12	20
0	26	49
0	0	0
1	1	3
34	184	422
5	19	104
3	8	26
0	0	0
0	71	157
6	11	15
0	1	4
1	2	3
0	107	295
0	0	0
0	172	547
0	4	8
1	2	2
0	0	0
1	16	89
2	14	39
24	71	237
47	192	649
10	39	138
0	1	7
3	3	5
0	44	65
1	1	2
5	19	120
0	0	0
15	62	122
0	1	1
1	11	35
19	52	91
0	0	0
50	298	688
3	9	15
76	654	1802
6	11	25
0	16	22
0	0	0
3	23	63
13	43	126
0	2	3
2	3	3
4	5	7
5	15	30
0	0	0
4	9	16
34	101	219
73	484	1531
0	99	197
0	0	0
1	3	18
1	1	2
0	12	42
14	65	202
0	0	0
14	48	131
48	2175	4982
3	4	4
1	2	2
1	1	1
5	20	54
3	3	5
19	237	930
3	81	166
0	0	0
0	0	0
7	12	19
0	17	33
20	31	71
22	51	136
0	126	361
0	0	0
0	32	58
2	4	5
0	50	155
7	32	71
0	193	467
17	58	130
0	0	0
8	29	66
1	7	22
0	1	1
0	60	132
0	74	144
0	0	0
5	11	21
1	1	2
5	28	70
0	4	23
0	143	263
0	5	18
3	5	12
0	157	360
19	38	86
2	2	4
4	6	15
11	64	114
0	5	15
2	3	14
5	8	13
0	0	0
2	5	12
1	5	5
1	6	18
3	17	52
0	0	0
0	10	23
0	2	8
0	147	551
3	16	35
0	7	9
4	5	20
0	893	2446
0	107	258
1	1	1
0	42	89
6	11	23
1	1	1
0	0	0
3	23	62
4	7	41
1	12	17
10	64	160
0	18	66
2	11	23
6	7	21
0	0	0
0	686	1876
1	2	2
2	5	14
0	3	3
0	361	1335
0	1	2
21	100	267
0	6	23
0	280	592
60	153	390
0	0	0
0	1	1
0	476	1147
1	1	1
0	0	0
0	146	550
0	8	22
0	40	80
0	3	5
0	4	15
0	155	324
0	60	130
1	2	3
29	48	119
10	27	99
0	0	0
2	9	23
1	26	80
1	4	26
0	0	0
0	332	796
3	9	22
28	124	442
4	31	120
4	9	12
7	17	27
0	2	3
0	133	663
24	182	541
6	268	613
1	12	35
1	2	8
0	1	3
0	2	2
0	7	10
2	5	20
0	46	107
3	7	11
0	0	0
7	293	586
0	23	47
0	1	3
14	18	41
1	90	228
2	3	5
31	55	110
0	0	0
9	18	28
18	162	316
0	1	2
21	40	72
0	36	61
0	864	3460
0	0	0
3	5	9
1	1	2
6	12	36
0	0	0
2	3	3
4	14	38
0	260	731
0	0	0
6	16	35
2	23	48
0	1959	7119
0	658	1879
0	8	15
0	13	34
0	1	4
19	59	146
0	14	20
9	19	43
1	11	50
0	843	2723
9	210	504
0	0	0
11	12	16
1	1	1
0	1	3
0	1	6
0	19	23
36	53	152
0	1	1
3	28	43
0	0	0
0	2	6
0	37	74
0	10	53
0	8472	18717
11	49	115
1	3	5
25	175	491
7	13	17
1	5	6
16	64	106
31	103	250
19	187	584
0	3	4
0	2	7
6	8	10
16	257	674
12	32	69
0	1	3
2	18	45
1	3	6
4	9	18
0	1666	4237
47	766	2340
0	0	0
0	48	71
6	17	30
0	1	2
9	32	80
33	159	509
2	30	80
0	0	0
1	23	61
1	4	14
0	11	13
32	82	220
6	43	104
3	22	37
18	30	58
2	3	3
0	405	1600
0	24	66
0	0	0
0	0	0
4	71	133
0	0	0
0	3	3
0	402	1221
0	413	1052
0	0	0
7	22	26
5	5	14
0	3	3
1	8	9
3	89	198
1	3	4
1	1	2
1	4	12
15	31	63
0	258	525
0	0	0
0	1	47
0	0	0
6	19	58
0	0	0
0	0	0
0	0	0
0	0	0
2	8	12
0	1	2
0	19	22
0	0	0
19	1709	3293
10	20	42
0	0	0
43	186	464
0	19	40
0	3	12
0	0	0
16	135	295
0	0	0
0	0	0
0	215	732
0	1	1
0	0	0
35	368	665
0	0	0
7	17	31
32	104	204
0	21	49
24	143	523
0	1	1
79	437	1835
0	0	0
0	38	88
3	7	10
0	3	6
0	0	0
0	0	0
0	0	0
0	0	0
1	5	10
1	7	11
49	354	793
2	11	23
0	0	0
0	2	13
0	664	1755
13	40	90
0	2	3
0	0	0
0	38	98
10	36	74
13	17	38
0	10	10
0	7	10
1	4	5
0	1240	2990
7	65	229
36	129	354
1	27	45
8	37	49
0	0	0
0	0	0
0	244	1391
0	0	0
6	9	16
0	1	7
0	8	15
5	28	55
0	46	71
13	59	128
1	1	1
0	268	1179
0	47	118
0	110	250
2	12	28
0	84	251
4	32	80
0	2	3
65	251	709
8	23	58
0	25	57
58	112	437
0	1	1
0	0	0
0	59	170
1	4	4
0	0	0
2	3	6
2	21	45
2	6	10
0	8	15
0	0	0
24	100	373
5	25	63
5	10	16
0	5	8
0	4	8
0	9	22
3	4	9
6	6	8
1	9	12
0	2	13
1	33	54
0	62	111
0	0	0
0	1	1
3	17	43
0	6	19
36	137	310
20	51	114
0	0	0
0	720	1768
0	43	63
6	19	40
5	8	20
0	68	157
1	12	18
6	37	83
0	0	0
0	0	0
5	292	667
0	72	207
0	417	861
0	0	0
25	104	368
0	0	0
4	22	65
8	16	133
12	43	86
13	118	243
5	9	16
0	4	7
33	74	111
0	0	0
7	21	49
6	21	64
0	0	0
0	179	501
0	96	183
3	4	10
3	93	210
0	0	0
4	23	62
0	181	329
3	11	22
0	1	5
19	332	674
0	8	12
77	117	235
3	18	48
39	154	375
0	0	0
0	0	0
28	88	207
0	0	0
0	127	457
0	0	0
7	1447	9396
5	16	65
0	0	0
0	25	48
11	151	807
2	6	11
0	1	2
0	1	1
0	1	1
0	0	0
0	196	432
4	18	34
2	14	31
7	24	74
11	37	78
22	82	263
10	31	127
19	107	354
0	0	0
0	3	8
48	2924	7764
0	2	2
0	0	0
0	33	129
0	0	0
0	2	3
4	7	9
5	9	12
0	0	0
5	7	29
0	0	0
1	4	9
0	0	0
0	0	0
3	10	142
0	2562	6131
9	12	26
0	673	1846
11	17	37
0	2	2
0	0	0
0	0	0
0	0	0
0	18	34
0	2	4
0	0	0
6	44	116
0	0	0
13	21	54
3	12	21
7	16	53
3	10	13
0	32	82
0	0	0
38	80	236
6	25	48
9	42	95
0	79	163
5	96	243
1	2	3
0	3	3
5	10	30
0	33	49
0	2	4
0	30	66
0	2	3
0	0	0
15	68	164
0	24	78
5	10	23
0	1	3
0	10	24
4	14	26
4	337	1530
0	57	230
0	2	2
3	40	116
77	259	621
0	0	0
0	0	0
0	3	3
0	0	0
0	0	0
10	35	67
0	9	16
0	3	8
2	14	31
0	30	46
0	0	0
0	9	18
2	9	184
0	576	1972
0	0	0
0	23	50
0	0	0
1	37	91
0	0	0
0	1	1
1	5	7
1	1	1
0	29	59
0	0	0
11	46	111
8	19	26
1	36	93
0	174	395
0	7	15
0	12	17
3	4	12
1	1	1
2	8	20
0	90	188
0	975	5306
21	138	247
0	466	1104
12	46	129
0	1	1
54	234	757
0	0	0
4	7	17
5	26	86
9	22	45
0	26	118
30	252	503
2	6	12
22	431	1443
0	0	0
0	0	0
2	2	4
0	4	10
18	33	96
1	13	34
1	2	3
0	0	0
0	0	0
0	0	0
0	2	3
3	15	50
0	0	0
3	6	10
1	6	137
0	94	303
2	26	226
12	30	120
0	0	0
0	68	138
9	34	83
0	2	8
0	0	0
0	0	0
10	26	49
3	12	17
0	2	4
1	56	91
3	8	14
0	29	96
0	2772	6387
0	0	0
0	1	1
17	59	158
0	23	44
0	0	0
5	12	60
4	4	14
6	14	26
0	23	28
0	0	0
6	26	47
0	1314	3401
9	28	63
0	37	102
45	118	377
11	31	133
0	184	401
2	10	19
3	698	1464
1	34	70
0	65	170
0	0	0
1	53	85
2	100	229
0	10	35
0	0	0
0	41	87
5	136	295
0	0	0
2	6	14
0	184	417
0	0	0
0	0	0
0	37	50
59	75	161
1	2	3
0	0	0
0	1	1
0	1	1
0	1	1
3	3	3
4	27	97
42	180	388
0	52	148
33	542	1487
64	525	2595
1	4	19
0	28	37
0	25	57
1	1	1
6	669	1576
10	27	74
0	0	0
0	0	0
0	2	3
2	4	9
3	8	18
8	99	245
0	0	0
1	34	64
14	1237	2851
0	0	0
0	0	0
0	57	88
20	37	76
0	0	0
36	68	146
31	108	300
0	1	1
0	0	0
0	0	0
35	259	598
8	27	48
0	0	0
18	26	38
0	0	0
2	8	26
0	338	807
0	0	0
2	11	17
3	94	270
8	22	47
19	77	175
13	56	87
9	24	45
0	6	14
2	62	133
0	0	0
0	156	357
1	3	3
32	484	1463
2	23	45
1	2	5
0	1	1
0	0	0
0	12	38
0	738	2100
0	0	0
2	3	4
0	2	2
0	0	0
0	1	1
7	21	32
0	0	0
1	2	3
1	11	37
0	3	3
5	8	25
0	271	650
0	0	0
30	56	137
1	2	4
0	138	363
0	0	0
0	0	0
0	17	30
0	30	63
1	1	3
0	0	0
6	8	21
1	2	21
0	0	0
2	8	29
0	0	0
2	4	8
0	0	0
0	7	16
0	0	0
2	4	11
0	0	0
3	50	135
0	0	0
11	30	78
26	90	461
7	67	132
3	43	180
0	2	3
0	1	2
0	0	0
0	2	7
0	2	3
0	0	0
0	34	130
0	0	0
0	0	0
40	139	321
1	1	1
0	2	4
0	1	1
1	2	3
0	0	0
5	9	29
63	385	1166
2	32	60
12	75	141
2	18	65
0	0	0
0	16	127
9	19	41
22	53	191
0	3	7
12	27	97
22	28	51
1	2	6
0	543	1377
2	3	5
0	1835	4708
2	4	5
0	0	0
0	18	33
6	7	14
0	0	0
2	6	20
0	0	0
0	0	0
1	35	76
1	2	3
0	8	14
26	65	209
0	0	0
0	3	5
0	1	4
0	1	7
0	234	593
11	29	113
0	0	0
3	36	86
0	7	27
0	78	208
0	1	1
0	0	0
0	25	108
0	0	0
4	11	43
4	6	15
14	34	96
19	47	124
63	240	817
15	962	2054
0	77	260
8	12	39
4	25	71
0	13	30
27	149	397
6	24	31
0	0	0
1	6	8
0	226	949
3	10	17
0	0	0
0	34	70
0	2	3
0	1	1
4	36	93
0	49	110
18	26	33
0	127	686
0	5	16
4	4	36
1	6	7
0	0	0
0	0	0
0	5	18
0	62	155
42	263	816
1	3	3
0	0	0
1	7	20
1	1	1
0	1	1
1	3	3
6	16	32
9	26	63
3	5	18
1	3	9
13	41	85
3	24	58
0	0	0
0	3	3
0	0	0
0	1	2
1	2	2
11	16	34
0	53	168
2	18	29
0	0	0
0	0	0
0	9	17
7	14	45
0	2	4
1	2	2
0	16	25
0	0	0
0	0	0
16	79	139
37	289	713
0	4	6
1	2	3
0	0	0
32	140	506
9	167	343
0	33	48
0	0	0
10	30	90
2	4	5
1	3	4
5	16	92
4	6	9
20	45	130
1	51	122
0	0	0
0	0	0
0	8	10
1	5	16
6	18	55
14	15	58
0	0	0
0	0	0
0	35	120
3	15	54
0	3	3
1	1	2
8	47	97
0	5	7
7	16	35
1	33	69
2	5	6
0	2	3
6	10	56
0	0	0
0	91	183
0	3	5
12	82	232
0	0	0
0	1	3
24	109	376
14	41	230
9	29	87
23	114	265
0	230	652
3	9	13
0	3	5
0	3	5
38	64	195
1	1	3
16	61	149
0	181	564
0	15	37
9	136	361
0	0	0
0	5	18
0	1	1
2	107	346
1	1	1
0	0	0
0	142	537
3	5	6
0	2	2
8	750	1744
0	0	0
0	1	4
1	4	9
0	0	0
1	3	6
0	1	1
1	21	58
1	7	20
0	11	15
9	57	123
0	0	0
33	120	279
7	11	38
0	0	0
0	0	0
0	617	1362
6	25	48
0	86	183
42	78	191
0	0	0
0	8	16
2	2	9
0	1	54
0	5	8
0	1	1
0	0	0
24	92	208
0	0	0
0	1	2
0	1	1
38	99	348
5	15	48
29	107	267
0	1	1
5	26	77
29	96	175
0	0	0
12	182	480
16	93	269
6	10	91
16	34	98
0	3	4
9	16	30
4	35	68
0	0	0
0	0	0
0	4	5
0	0	0
0	571	1414
0	0	0
0	29	66
43	305	877
44	344	1006
27	560	1194
0	0	0
0	0	0
2	4	10
0	0	0
0	1	1
0	4	8
0	5	7
0	0	0
22	72	244
4	10	30
0	9	63
0	1	2
155	378	1511
1	10	19
0	1	5
24	73	326
1	7	12
0	8	41
7	74	344
2	3	8
6	93	177
5	1181	3061
0	1	10
0	0	0
20	99	399
26	131	325
13	462	1520
31	397	1714
5	6	12
44	96	306
19	59	96
15	18	30
0	2858	6896
44	123	363
0	0	0
0	20	31
24	154	346
0	32	65
0	0	0
1	1	2
0	2	2
2	4	17
2	2	2
5	14	28
11	49	302
0	133	423
28	75	221
1	2	3
0	0	0
0	97	192
1	3	9
27	67	289
0	0	0
31	337	748
12	112	235
8	12	23
49	416	2093
37	88	220
0	30	77
0	16	41
0	75	324
16	189	524
1	1	1
1	27	56
14	131	267
2	2	4
0	251	720
0	172	351
0	0	0
0	1	2
17	37	82
0	3	5
0	2	2
2	4	7
1	4	8
0	165	400
1	1	7
26	231	525
1	5	9
1	11	90
41	144	317
8	1064	3439
96	188	576
1	5	9
0	18	32
0	0	0
0	6	11
0	4	12
0	0	0
25	67	149
1	5	6
0	0	0
0	100	327
1	10	53
86	582	1431
1	1	1
0	1008	4158
6	192	523
2	2	4
2	105	237
15	75	155
0	1	1
0	0	0
0	3	7
24	116	506
1	7	11
6	11	28
1	7	9
28	63	164
2	205	491
1	2	3
43	476	1187
13	30	68
0	826	2437
1	13	20
0	1	1
3	7	9
12	18	38
11	40	96
0	31	83
0	96	265
33	41	92
7	43	155
18	73	186
0	0	0
0	423	1239
26	91	187
40	50	135
0	3	11
0	0	0
0	1	1
0	0	0
0	37	57
0	0	0
1	3	4
0	2	2
6	18	56
0	0	0
0	5	11
24	120	265
5	31	103
41	113	295
0	1	1
1	15	23
0	1	1
0	0	0
0	391	859
0	312	1456
33	71	165
44	108	247
0	15	47
5	16	54
0	0	0
39	200	545
1	1	1
7	34	89
0	7	13
0	0	0
2	12	35
0	26	39
0	0	0
0	4	10
0	4	15
2	5	11
0	17	62
27	187	391
80	223	1103
1	1	2
10	230	387
2	5	9
0	0	0
0	1	2
0	0	0
0	43	130
1	18	56
34	751	1697
9	197	359
2	2	3
1	1	1
0	88	327
7	14	23
0	750	1880
0	0	0
108	361	1090
0	0	0
5	17	32
0	0	0
21	103	233
0	1	54
19	50	100
10	174	568
0	18	68
8	564	1180
0	1	1
16	32	85
0	3	3
0	7	16
0	107	198
0	74	194
17	75	228
13	51	130
16	77	123
7	36	61
0	263	493
0	31	58
68	391	1269
79	1342	3774
0	0	0
0	0	0
0	179	529
5	33	100
3	4	5
6	14	19
10	28	55
3	9	19
0	0	0
0	13	21
3	621	1492
7	12	37
0	0	0
19	1232	4622
0	37	79
7	9	17
0	0	0
0	3	5
0	725	2783
26	58	127
0	1	1
0	79	391
5	17	29
12	30	171
1	3	4
0	0	0
93	3209	9592
2	4	10
26	40	132
0	576	2677
3	17	74
0	0	0
0	1	1
0	7	11
0	0	0
8	17	48
17	39	153
0	74	267
26	96	197
0	0	0
0	1	2
21	43	102
4	23	50
0	23	40
0	14	71
11	13	22
0	3	5
5	10	19
9	45	134
0	0	0
3	4	5
0	14	38
0	3	4
6	216	547
0	0	0
8	13	20
0	13	24
0	1	6
49	105	350
0	27	64
0	0	0
0	26	41
0	1	2
0	0	0
0	26	66
0	0	0
0	20	53
0	0	0
59	297	1045
0	1	1
2	6	12
2	3	4
50	134	359
0	10	32
19	86	305
12	75	210
0	47	113
0	2	5
10	21	49
4	21	41
1	1	1
56	146	436
3	8	14
0	10	12
0	0	0
0	28	83
32	53	121
4	14	44
1	13	23
0	331	881
0	0	0
57	370	1086
0	1	5
0	2	6
0	0	0
15	48	125
0	0	0
12	183	477
1	2	3
0	16	36
0	2	4
10	22	45
8	12	26
30	54	246
4	12	39
5	5	19
0	0	0
3	11	14
9	26	67
0	0	0
10	44	63
4	15	32
0	20	99
28	72	156
1	1	4
37	113	321
5	81	147
2	32	55
0	14	41
0	1	1
7	32	94
0	9	21
11	65	870
0	101	353
0	0	0
8	30	104
45	75	167
1	2	2
27	101	223
4	7	7
0	4	6
0	0	0
21	1021	2812
2	11	27
0	48	137
4	64	242
39	105	405
0	2	3
1	2	3
0	1	1
39	61	178
3	9	68
0	6	22
18	34	162
7	55	91
0	4	11
0	0	0
0	5	6
0	2	4
3	9	16
0	0	0
77	246	716
0	2	2
3	18	46
0	0	0
0	107	209
1	15	17
0	1034	2823
3	8	9
2	6	11
0	2	8
4	7	10
38	63	143
4	20	66
0	31	77
1	1	1
0	5	9
0	0	0
0	8	18
25	73	215
16	21	53
0	0	0
1	9	121
0	31	88
10	20	47
0	3	3
0	0	0
16	24	35
0	449	2107
7	12	28
12	31	92
6	77	187
0	1119	4756
0	574	2158
0	24	71
18	37	68
115	685	3240
1	2	2
9	18	34
2	39	100
0	0	0
0	0	0
34	389	1788
0	3	13
9	67	184
0	0	0
0	1	2
21	97	204
1	3	8
7	7	12
47	161	347
1	7	16
0	24	57
0	94	181
21	66	111
2	3	11
0	2	2
0	97	273
2	11	21
1	9	20
0	0	0
32	56	218
5	11	14
0	0	0
0	0	0
0	34	71
14	772	2867
3	48	118
3	12	24
0	3	5
23	129	352
7	213	519
2	6	11
0	15	43
2	7	13
2	7	10
16	34	120
0	1	2
0	1	4
0	0	0
0	996	2400
1	3	3
0	0	0
24	204	517
2	5	8
0	0	0
6	67	146
3	8	17
8	83	186
0	0	0
1	8	15
55	351	1071
0	2	3
36	230	765
0	28	58
2	7	18
0	4	11
0	23	47
0	1	4
0	21	41
0	7	13
4	17	32
29	146	371
39	86	190
4	14	18
7	23	76
24	86	189
1	20	43
10	110	234
68	384	1240
8	178	405
0	0	0
0	1	2
15	49	130
13	91	180
1	1	1
0	0	0
0	218	486
0	0	0
0	1	2
0	846	2599
0	5	9
0	2	2
2	20	26
0	0	0
107	364	896
0	47	166
8	39	153
3	4	5
45	127	669
4	36	125
0	11	14
5	14	46
26	178	458
0	45	164
1	4	6
5	21	42
2	4	6
14	56	308
0	21	37
2	15	50
0	111	265
0	1	1
0	6	17
14	84	124
2	5	7
0	0	0
0	24	69
12	27	57
44	169	351
1	2	3
0	4	7
1	4	5
11	38	62
19	99	275
0	0	0
0	2	3
16	188	491
0	219	554
0	100	358
11	14	39
0	1	5
3	16	45
33	68	206
1	4	12
0	11	18
0	2	3
47	129	347
0	97	273
1	1	1
0	3	3
0	1	1
0	0	0
16	1582	3849
24	734	2755
13	53	126
0	3	10
8	22	36
12	23	42
2	6	23
0	0	0
0	115	453
0	5	8
0	0	0
0	0	0
0	0	0
2	104	243
5	40	78
11	24	71
0	579	1320
11	964	4167
14	38	96
3	8	12
10	39	172
0	6	9
1	21	56
0	0	0
0	5	46
8	19	78
0	0	0
0	167	308
0	1	1
0	5551	12628
0	0	0
15	657	2102
0	1	1
10	51	341
9	24	49
3	17	33
4	9	15
35	108	233
0	2	6
6	72	204
13	26	82
0	19	40
8	146	265
0	1	1
11	14	22
4	60	134
33	70	194
0	0	0
0	0	0
0	10	16
0	0	0
10	58	126
0	106	455
21	41	106
0	807	2231
0	261	892
1	2	2
1	1	3
18	115	406
4	21	83
36	72	258
6	226	767
1	1	1
34	137	454
0	1	1
0	13	41
0	3	4
1	2	3
19	43	93
0	0	0
0	2	10
9	81	141
4	10	17
0	0	0
0	0	0
0	170	423
0	0	0
0	11	23
1	522	962
3	50	92
51	399	864
16	347	652
0	0	0
1	1	4
0	0	0
0	519	1327
3	23	50
39	68	146
0	2599	11534
0	38	123
2	16	32
2	4	5
0	43	116
3	5	14
0	0	0
5	81	172
5	12	23
0	0	0
44	347	1025
0	15	33
0	0	0
0	7	16
0	7	12
0	4	12
1	3	10
0	7	22
24	269	706
9	16	25
0	5	7
0	0	0
0	0	0
5	16	87
0	16	25
0	0	0
0	299	668
0	7	13
0	0	0
0	495	1776
2	38	106
0	13	18
1	1	1
10	21	42
1	7	10
2	9	17
3	8	13
7	16	33
25	103	224
2	2	4
2	6	26
18	72	110
9	12	27
2	6	9
8	168	863
10	20	39
1	43	181
1	16	52
0	46	84
6	8	16
0	6	15
0	3	4
0	12	31
0	34	74
0	5	6
0	20	48
9	27	88
23	217	415
2	4	10
2	5	6
0	0	0
2	5	9
0	281	979
5	77	149
0	1	1
0	22	52
0	0	0
0	9	16
0	32	92
0	1	6
24	80	246
0	0	0
0	338	729
34	67	233
0	0	0
4	10	19
8	30	61
43	199	702
2	6	6
1	3	38
0	234	411
6	10	20
0	11	30
0	0	0
0	4	7
0	185	856
5	9	9
0	0	0
0	467	1361
21	103	332
1	4	7
10	80	176
5	174	355
3	59	102
0	2	5
10	40	100
19	138	305
1	1	2
55	275	1442
16	22	91
0	0	0
55	116	380
0	0	0
4	20	54
8	32	70
0	4	10
0	0	0
1	8	18
1	22	41
0	33	149
0	0	0
4	23	61
29	106	240
5	23	52
0	4	11
1	21	31
0	0	0
0	0	0
0	1	2
4	5	8
0	0	0
0	0	0
2	116	391
45	177	630
1	5	6
0	0	0
2	81	125
0	1	4
0	2	4
88	871	4188
6	56	127
0	0	0
16	65	130
0	215	729
11	31	88
0	0	0
0	0	0
2	18	43
0	0	0
0	0	0
0	0	0
34	108	421
0	0	0
0	0	0
0	2	3
0	205	502
3	39	59
0	0	0
39	139	629
7	29	138
0	34	129
2	2	11
0	2	4
0	2	3
0	1	1
1	4	20
0	10	12
0	0	0
9	16	33
25	34	105
35	127	286
0	0	0
0	0	0
0	10	12
25	51	285
4	74	131
21	36	101
29	198	476
0	0	0
140	611	1911
0	111	246
1	23	79
0	23	56
0	0	0
9	33	83
0	1	1
2	9	28
5	18	44
6	16	70
17	169	385
18	49	272
0	0	0
4	11	22
10	30	78
0	881	3322
0	1	1
1	10	16
0	6	15
1	3	9
0	0	0
0	0	0
0	1	1
12	20	37
0	10	58
0	1	1
32	119	474
0	6	7
26	66	221
4	112	259
0	555	1219
0	0	0
0	1	2
3	9	25
0	201	846
56	170	520
0	1	1
4	22	73
0	10	12
7	288	604
0	3	3
9	32	131
0	1	1
5	5	9
7	21	50
5	60	363
3	14	29
0	0	0
0	0	0
1	42	127
6	97	220
2	4	9
5	6	16
6	212	638
0	0	0
0	8	21
0	6	10
4	48	128
0	13	35
0	3	7
10	22	32
2	4	6
0	3	56
0	128	358
9	42	90
3	19	82
0	3	3
0	13	29
1	6	8
12	20	74
14	25	55
1	3	9
20	98	233
0	470	1129
1	3	11
0	13	27
9	22	51
1	5	7
0	0	0
0	0	0
0	31	64
0	85	195
0	44	138
2	5	9
6	9	36
0	11	17
5	11	23
12	86	176
0	179	857
3	9	17
0	2	3
11	27	73
0	0	0
0	48	138
0	58	106
27	145	649
2	7	14
19	678	1811
1	17	25
0	8	48
3	6	21
1	9	22
0	7	12
0	0	0
21	223	601
0	123	267
0	0	0
0	3	14
0	164	328
2	33	68
4	8	12
3	48	115
0	1	1
0	0	0
2	131	589
0	0	0
3	17	47
1	11	35
2	4	5
0	1	1
3	3	7
7	25	52
2	6	18
1	3	5
0	110	237
0	69	151
7	8	13
0	6	7
0	9	30
7	28	84
0	27	55
1	2	10
1	90	303
1	2	3
0	0	0
2	18	116
3	20	38
0	13	35
2	57	153
0	0	0
17	59	168
6	12	46
15	26	59
0	22	60
0	74	186
0	178	817
3	7	9
0	0	0
1	4	23
0	0	0
17	103	238
3	16	33
0	0	0
12	48	120
0	1	1
16	109	342
0	24	59
0	0	0
0	26	47
0	2	2
0	179	457
10	41	187
5	14	22
25	65	222
0	0	0
3	6	9
0	2	2
26	570	2508
0	0	0
0	14	21
2	22	47
0	0	0
4	22	69
2	41	112
0	17	33
0	117	355
6	24	57
0	1	2
0	9	10
4	31	63
17	106	279
0	13	19
0	12	14
0	1	2
36	128	419
29	99	396
0	0	0
32	129	228
5	7	20
2	24	41
0	2	2
41	164	371
0	10	22
17	117	283
14	80	269
0	96	216
0	38	65
0	3	5
3	5	11
108	347	909
21	110	253
0	0	0
0	0	0
1	2	5
1	1	3
13	111	246
24	259	585
33	105	275
0	227	478
0	3	25
0	0	0
0	1	1
0	0	0
0	2	3
0	1091	5148
0	9	21
1	3	9
19	123	385
1	4	11
7	38	98
2	4	5
0	0	0
0	2	4
3	4	8
0	20	48
4	8	14
0	12	19
1	1	2
0	0	0
0	71	131
3	1665	3829
0	0	0
12	23	57
0	1	47
2	4	13
5	11	22
3	4	4
1	6	8
0	14	31
1	11	43
0	0	0
16	23	42
17	51	127
29	38	63
15	76	194
0	0	0
0	4	16
1	1	1
16	25	51
7	12	17
33	184	711
0	0	0
0	0	0
0	0	0
1	7	15
21	137	350
0	4	5
0	336	1064
8	14	36
0	67	134
12	24	50
0	0	0
0	17	28
1	12	21
2	6	13
49	120	477
1	8	12
1	3	8
1	4	5
2	2	2
0	0	0
11	144	386
0	11	40
0	19	41
1	15	28
0	14	37
0	1	1
18	53	111
0	0	0
0	0	0
0	2	2
0	0	0
4	6	16
19	67	206
8	20	46
48	221	817
0	0	0
1	29	61
4	24	49
9	64	199
5	19	57
0	0	0
22	1615	5257
0	8	32
0	2069	5092
11	30	94
0	63	212
0	2	6
0	0	0
0	0	0
0	444	1334
15	82	257
7	19	54
2	31	121
33	101	490
0	0	0
1	17	56
0	1	1
0	0	0
0	49	135
19	32	114
4	10	48
4	14	30
0	3	21
3	20	65
0	2	5
6	18	45
27	297	622
7	23	73
1	10	65
1	13	42
2	8	12
1	17	32
2	25	156
0	2	2
3	8	28
17	68	134
0	0	0
0	3	4
0	411	1161
0	4	6
0	3	10
0	2	4
31	124	330
1	1	1
8	62	111
8	43	56
0	865	2383
2	4	4
0	0	0
0	186	370
5	9	15
3	48	184
30	1259	4352
0	2	2
6	95	179
0	87	225
0	0	0
0	0	0
34	138	500
14	45	179
0	0	0
39	175	509
48	5142	13485
0	0	0
0	2	2
0	0	0
0	0	0
10	16	48
0	203	606
5	5	22
4	22	51
0	2	5
10	39	179
0	62	128
2	9	51
0	113	247
3	6	7
0	0	0
0	144	532
0	112	340
9	77	131
28	357	825
0	0	0
1	15	40
0	0	0
1	5	12
20	36	87
0	10	30
27	43	105
169	926	3516
9	15	60
1	5	12
1	41	90
4	4	26
1	2	5
0	1	1
0	3	6
14	223	470
11	21	41
0	0	0
1	30	120
25	35	117
1	24	39
0	172	1111
0	1	1
0	12	37
1	5	13
23	61	314
0	60	96
1	18	69
4	83	161
20	96	225
0	24	65
1	80	256
3	7	9
0	7	7
0	808	2570
0	0	0
1	9	29
70	261	708
0	851	3424
8	23	49
2	109	226
16	22	32
1	5	6
0	0	0
31	443	909
0	1230	2905
2	3	7
5	94	288
2	9	28
0	2	3
6	27	67
3	3	21
0	2	4
1	7	8
14	65	153
0	1	4
0	0	0
2	12	21
2	5	8
0	4628	11852
1	3	10
0	0	0
0	2	3
13	48	197
0	0	0
0	1	2
0	3	7
0	4	7
1	13	22
9	17	56
115	393	1428
0	122	261
0	4	11
4	15	16
8	73	157
0	1	1
0	138	618
8	17	33
36	102	296
0	0	0
110	263	910
0	8	99
