views	n_tweets	n_tweeted	n_viewers
3608	15.0	928794.0	76.0
3609	11.0	928805.0	102.0
3610	11.0	928816.0	77.0
3611	12.0	928828.0	92.0
3612	12.0	928840.0	81.0
3613	13.0	928853.0	88.0
3614	17.0	928870.0	87.0
3615	10.0	928880.0	83.0
3616	9.0	928889.0	78.0
3617	15.0	928904.0	85.0
3618	16.0	928920.0	84.0
3619	13.0	928933.0	97.0
3620	14.0	928947.0	124.0
3621	12.0	928959.0	100.0
3622	13.0	928972.0	96.0
3623	13.0	928985.0	87.0
3624	9.0	928994.0	83.0
3625	9.0	929003.0	96.0
3626	20.0	929023.0	108.0
3627	9.0	929032.0	90.0
3628	22.0	929054.0	86.0
3629	12.0	929066.0	113.0
3630	7.0	929073.0	74.0
3631	13.0	929086.0	87.0
3632	21.0	929107.0	83.0
3633	9.0	929116.0	96.0
3634	10.0	929126.0	84.0
3635	14.0	929140.0	101.0
3636	13.0	929153.0	97.0
3637	10.0	929163.0	66.0
3638	20.0	929183.0	89.0
3639	15.0	929198.0	88.0
3640	12.0	929210.0	89.0
3641	22.0	929232.0	90.0
3642	17.0	929249.0	95.0
3643	10.0	929259.0	90.0
3644	12.0	929271.0	80.0
3645	14.0	929285.0	77.0
3646	13.0	929298.0	86.0
3647	13.0	929311.0	81.0
3648	14.0	929325.0	83.0
3649	6.0	929331.0	83.0
3650	14.0	929345.0	81.0
3651	16.0	929361.0	93.0
3652	21.0	929382.0	89.0
3653	12.0	929394.0	88.0
3654	14.0	929408.0	83.0
3655	11.0	929419.0	95.0
3656	13.0	929432.0	84.0
3657	14.0	929446.0	83.0
3658	17.0	929463.0	80.0
3659	14.0	929477.0	81.0
3660	13.0	929490.0	87.0
3661	8.0	929498.0	86.0
3662	12.0	929510.0	82.0
3663	19.0	929529.0	89.0
3664	7.0	929536.0	87.0
3665	14.0	929550.0	70.0
3666	14.0	929564.0	88.0
3667	16.0	929580.0	80.0
3668	7.0	929587.0	88.0
3669	18.0	929605.0	92.0
3670	12.0	929617.0	78.0
3671	13.0	929630.0	86.0
3672	12.0	929642.0	94.0
3673	16.0	929658.0	85.0
3674	5.0	929663.0	84.0
3675	13.0	929676.0	82.0
3676	13.0	929689.0	82.0
3677	11.0	929700.0	101.0
3678	10.0	929710.0	84.0
3679	18.0	929728.0	93.0
3680	14.0	929742.0	84.0
3681	13.0	929755.0	78.0
3682	14.0	929769.0	89.0
3683	17.0	929786.0	81.0
3684	9.0	929795.0	85.0
3685	8.0	929803.0	89.0
3686	14.0	929817.0	90.0
3687	13.0	929830.0	89.0
3688	13.0	929843.0	80.0
3689	14.0	929857.0	95.0
3690	12.0	929869.0	86.0
3691	14.0	929883.0	88.0
3692	16.0	929899.0	88.0
3693	7.0	929906.0	81.0
3694	8.0	929914.0	78.0
3695	6.0	929920.0	93.0
3696	19.0	929939.0	87.0
3697	10.0	929949.0	81.0
3698	8.0	929957.0	78.0
3699	12.0	929969.0	83.0
3700	10.0	929979.0	84.0
3701	13.0	929992.0	79.0
3702	13.0	930005.0	85.0
3703	11.0	930016.0	87.0
3704	11.0	930027.0	87.0
3705	11.0	930038.0	85.0
3706	13.0	930051.0	92.0
3707	16.0	930067.0	70.0
3708	15.0	930082.0	95.0
3709	10.0	930092.0	89.0
3710	14.0	930106.0	79.0
3711	10.0	930116.0	101.0
3712	15.0	930131.0	90.0
3713	16.0	930147.0	98.0
3714	17.0	930164.0	96.0
3715	9.0	930173.0	96.0
3716	14.0	930187.0	70.0
3717	17.0	930204.0	91.0
3718	6.0	930210.0	65.0
3719	16.0	930226.0	86.0
3720	9.0	930235.0	80.0
3721	10.0	930245.0	81.0
3722	18.0	930263.0	72.0
3723	12.0	930275.0	79.0
3724	14.0	930289.0	69.0
3725	9.0	930298.0	85.0
3726	13.0	930311.0	91.0
3727	11.0	930322.0	71.0
3728	13.0	930335.0	84.0
3729	11.0	930346.0	77.0
3730	14.0	930360.0	89.0
3731	10.0	930370.0	89.0
3732	8.0	930378.0	76.0
3733	19.0	930397.0	101.0
3734	14.0	930411.0	93.0
3735	11.0	930422.0	91.0
3736	13.0	930435.0	74.0
3737	7.0	930442.0	97.0
3738	14.0	930456.0	83.0
3739	9.0	930465.0	75.0
3740	12.0	930477.0	86.0
3741	18.0	930495.0	87.0
3742	13.0	930508.0	77.0
3743	12.0	930520.0	81.0
3744	17.0	930537.0	90.0
3745	12.0	930549.0	84.0
3746	17.0	930566.0	83.0
3747	12.0	930578.0	89.0
3748	14.0	930592.0	74.0
3749	14.0	930606.0	82.0
3750	15.0	930621.0	79.0
3751	14.0	930635.0	77.0
3752	16.0	930651.0	89.0
3753	14.0	930665.0	73.0
3754	8.0	930673.0	98.0
3755	11.0	930684.0	80.0
3756	11.0	930695.0	95.0
3757	12.0	930707.0	71.0
3758	16.0	930723.0	94.0
3759	14.0	930737.0	66.0
3760	18.0	930755.0	101.0
3761	16.0	930771.0	89.0
3762	18.0	930789.0	100.0
3763	7.0	930796.0	86.0
3764	17.0	930813.0	79.0
3765	10.0	930823.0	85.0
3766	17.0	930840.0	88.0
3767	9.0	930849.0	86.0
3768	16.0	930865.0	95.0
3769	12.0	930877.0	102.0
3770	15.0	930892.0	81.0
3771	8.0	930900.0	91.0
3772	15.0	930915.0	84.0
3773	10.0	930925.0	62.0
3774	11.0	930936.0	83.0
3775	14.0	930950.0	73.0
3776	10.0	930960.0	90.0
3777	8.0	930968.0	88.0
3778	12.0	930980.0	87.0
3779	13.0	930993.0	94.0
3780	15.0	931008.0	83.0
3781	11.0	931019.0	80.0
3782	13.0	931032.0	77.0
3783	14.0	931046.0	93.0
3784	11.0	931057.0	67.0
3785	15.0	931072.0	71.0
3786	22.0	931094.0	86.0
3787	6.0	931100.0	94.0
3788	10.0	931110.0	73.0
3789	13.0	931123.0	87.0
3790	16.0	931139.0	84.0
3791	15.0	931154.0	82.0
3792	13.0	931167.0	98.0
3793	9.0	931176.0	88.0
3794	14.0	931190.0	81.0
3795	10.0	931200.0	82.0
3796	17.0	931217.0	76.0
3797	10.0	931227.0	78.0
3798	8.0	931235.0	67.0
3799	13.0	931248.0	87.0
3800	12.0	931260.0	72.0
3801	7.0	931267.0	88.0
3802	12.0	931279.0	76.0
3803	12.0	931291.0	70.0
3804	13.0	931304.0	77.0
3805	10.0	931314.0	84.0
3806	9.0	931323.0	81.0
3807	17.0	931340.0	80.0
3808	11.0	931351.0	80.0
3809	18.0	931369.0	81.0
3810	9.0	931378.0	86.0
3811	15.0	931393.0	86.0
3812	8.0	931401.0	74.0
3813	10.0	931411.0	73.0
3814	8.0	931419.0	66.0
3815	11.0	931430.0	90.0
3816	7.0	931437.0	69.0
3817	16.0	931453.0	60.0
3818	14.0	931467.0	99.0
3819	12.0	931479.0	81.0
3820	12.0	931491.0	72.0
3821	19.0	931510.0	81.0
3822	17.0	931527.0	93.0
3823	10.0	931537.0	82.0
3824	18.0	931555.0	83.0
3825	11.0	931566.0	72.0
3826	6.0	931572.0	78.0
3827	12.0	931584.0	98.0
3828	13.0	931597.0	77.0
3829	13.0	931610.0	89.0
3830	13.0	931623.0	82.0
3831	15.0	931638.0	76.0
3832	11.0	931649.0	102.0
3833	13.0	931662.0	89.0
3834	17.0	931679.0	59.0
3835	9.0	931688.0	79.0
3836	12.0	931700.0	93.0
3837	12.0	931712.0	83.0
3838	10.0	931722.0	83.0
3839	10.0	931732.0	79.0
3840	13.0	931745.0	79.0
3841	7.0	931752.0	77.0
3842	4.0	931756.0	82.0
3843	13.0	931769.0	90.0
3844	14.0	931783.0	77.0
3845	11.0	931794.0	78.0
3846	14.0	931808.0	83.0
3847	18.0	931826.0	77.0
3848	9.0	931835.0	83.0
3849	9.0	931844.0	77.0
3850	13.0	931857.0	70.0
3851	17.0	931874.0	83.0
3852	13.0	931887.0	75.0
3853	9.0	931896.0	82.0
3854	17.0	931913.0	79.0
3855	12.0	931925.0	65.0
3856	10.0	931935.0	76.0
3857	6.0	931941.0	59.0
3858	9.0	931950.0	55.0
3859	12.0	931962.0	75.0
3860	11.0	931973.0	80.0
3861	11.0	931984.0	71.0
3862	17.0	932001.0	88.0
3863	7.0	932008.0	89.0
3864	7.0	932015.0	75.0
3865	15.0	932030.0	85.0
3866	9.0	932039.0	94.0
3867	8.0	932047.0	77.0
3868	10.0	932057.0	72.0
3869	8.0	932065.0	92.0
3870	7.0	932072.0	65.0
3871	11.0	932083.0	100.0
3872	7.0	932090.0	83.0
3873	13.0	932103.0	64.0
3874	11.0	932114.0	80.0
3875	11.0	932125.0	96.0
3876	14.0	932139.0	78.0
3877	13.0	932152.0	88.0
3878	12.0	932164.0	79.0
3879	20.0	932184.0	87.0
3880	14.0	932198.0	80.0
3881	9.0	932207.0	62.0
3882	14.0	932221.0	75.0
3883	11.0	932232.0	87.0
3884	8.0	932240.0	78.0
3885	7.0	932247.0	64.0
3886	15.0	932262.0	67.0
3887	13.0	932275.0	77.0
3888	14.0	932289.0	81.0
3889	8.0	932297.0	65.0
3890	11.0	932308.0	84.0
3891	8.0	932316.0	87.0
3892	16.0	932332.0	66.0
3893	7.0	932339.0	81.0
3894	7.0	932346.0	64.0
3895	13.0	932359.0	71.0
3896	10.0	932369.0	79.0
3897	17.0	932386.0	93.0
3898	12.0	932398.0	96.0
3899	15.0	932413.0	82.0
3900	10.0	932423.0	93.0
3901	12.0	932435.0	71.0
3902	6.0	932441.0	86.0
3903	14.0	932455.0	74.0
3904	12.0	932467.0	76.0
3905	12.0	932479.0	68.0
3906	10.0	932489.0	78.0
3907	17.0	932506.0	67.0
3908	15.0	932521.0	88.0
3909	12.0	932533.0	85.0
3910	6.0	932539.0	69.0
3911	8.0	932547.0	91.0
3912	14.0	932561.0	81.0
3913	11.0	932572.0	97.0
3914	7.0	932579.0	77.0
3915	8.0	932587.0	94.0
3916	12.0	932599.0	75.0
3917	7.0	932606.0	66.0
3918	14.0	932620.0	79.0
3919	7.0	932627.0	58.0
3920	6.0	932633.0	81.0
3921	13.0	932646.0	69.0
3922	8.0	932654.0	77.0
3923	13.0	932667.0	79.0
3924	10.0	932677.0	76.0
3925	9.0	932686.0	87.0
3926	12.0	932698.0	75.0
3927	11.0	932709.0	66.0
3928	13.0	932722.0	79.0
3929	16.0	932738.0	86.0
3930	8.0	932746.0	74.0
3931	18.0	932764.0	74.0
3932	8.0	932772.0	60.0
3933	12.0	932784.0	71.0
3934	11.0	932795.0	63.0
3935	12.0	932807.0	75.0
3936	13.0	932820.0	78.0
3937	13.0	932833.0	69.0
3938	12.0	932845.0	67.0
3939	14.0	932859.0	64.0
3940	8.0	932867.0	82.0
3941	12.0	932879.0	70.0
3942	12.0	932891.0	71.0
3943	14.0	932905.0	71.0
3944	13.0	932918.0	73.0
3945	7.0	932925.0	82.0
3946	9.0	932934.0	79.0
3947	10.0	932944.0	86.0
3948	11.0	932955.0	62.0
3949	17.0	932972.0	80.0
3950	21.0	932993.0	71.0
3951	17.0	933010.0	68.0
3952	8.0	933018.0	81.0
3953	9.0	933027.0	86.0
3954	5.0	933032.0	81.0
3955	11.0	933043.0	69.0
3956	9.0	933052.0	75.0
3957	8.0	933060.0	81.0
3958	13.0	933073.0	68.0
3959	10.0	933083.0	68.0
3960	7.0	933090.0	77.0
3961	11.0	933101.0	70.0
3962	8.0	933109.0	85.0
3963	12.0	933121.0	54.0
3964	11.0	933132.0	90.0
3965	10.0	933142.0	73.0
3966	6.0	933148.0	73.0
3967	11.0	933159.0	64.0
3968	13.0	933172.0	66.0
3969	8.0	933180.0	77.0
3970	13.0	933193.0	78.0
3971	15.0	933208.0	75.0
3972	9.0	933217.0	68.0
3973	11.0	933228.0	66.0
3974	6.0	933234.0	65.0
3975	11.0	933245.0	83.0
3976	8.0	933253.0	81.0
3977	12.0	933265.0	77.0
3978	15.0	933280.0	76.0
3979	6.0	933286.0	72.0
3980	13.0	933299.0	72.0
3981	4.0	933303.0	83.0
3982	11.0	933314.0	78.0
3983	10.0	933324.0	83.0
3984	16.0	933340.0	78.0
3985	13.0	933353.0	80.0
3986	8.0	933361.0	66.0
3987	15.0	933376.0	81.0
3988	8.0	933384.0	79.0
3989	12.0	933396.0	71.0
3990	6.0	933402.0	72.0
3991	17.0	933419.0	65.0
3992	11.0	933430.0	73.0
3993	9.0	933439.0	68.0
3994	10.0	933449.0	71.0
3995	15.0	933464.0	61.0
3996	12.0	933476.0	58.0
3997	8.0	933484.0	77.0
3998	7.0	933491.0	78.0
3999	16.0	933507.0	69.0
4000	11.0	933518.0	68.0
4001	13.0	933531.0	80.0
4002	12.0	933543.0	75.0
4003	5.0	933548.0	77.0
4004	9.0	933557.0	60.0
4005	12.0	933569.0	70.0
4006	11.0	933580.0	77.0
4007	11.0	933591.0	73.0
4008	9.0	933600.0	64.0
4009	10.0	933610.0	71.0
4010	9.0	933619.0	75.0
4011	16.0	933635.0	65.0
4012	4.0	933639.0	65.0
4013	15.0	933654.0	92.0
4014	7.0	933661.0	90.0
4015	14.0	933675.0	55.0
4016	16.0	933691.0	78.0
4017	9.0	933700.0	62.0
4018	17.0	933717.0	70.0
4019	11.0	933728.0	82.0
4020	10.0	933738.0	65.0
4021	10.0	933748.0	59.0
4022	13.0	933761.0	66.0
4023	14.0	933775.0	64.0
4024	10.0	933785.0	66.0
4025	16.0	933801.0	82.0
4026	9.0	933810.0	62.0
4027	10.0	933820.0	81.0
4028	11.0	933831.0	77.0
4029	12.0	933843.0	84.0
4030	7.0	933850.0	79.0
4031	9.0	933859.0	64.0
4032	11.0	933870.0	61.0
4033	11.0	933881.0	55.0
4034	12.0	933893.0	69.0
4035	7.0	933900.0	80.0
4036	10.0	933910.0	78.0
4037	7.0	933917.0	72.0
4038	9.0	933926.0	72.0
4039	19.0	933945.0	72.0
4040	6.0	933951.0	73.0
4041	9.0	933960.0	67.0
4042	13.0	933973.0	61.0
4043	13.0	933986.0	82.0
4044	9.0	933995.0	61.0
4045	8.0	934003.0	74.0
4046	12.0	934015.0	54.0
4047	13.0	934028.0	74.0
4048	8.0	934036.0	68.0
4049	13.0	934049.0	60.0
4050	12.0	934061.0	67.0
4051	14.0	934075.0	73.0
4052	10.0	934085.0	53.0
4053	12.0	934097.0	73.0
4054	12.0	934109.0	63.0
4055	7.0	934116.0	59.0
4056	10.0	934126.0	75.0
4057	12.0	934138.0	68.0
4058	13.0	934151.0	66.0
4059	19.0	934170.0	72.0
4060	12.0	934182.0	56.0
4061	7.0	934189.0	78.0
4062	24.0	934213.0	84.0
4063	11.0	934224.0	57.0
4064	13.0	934237.0	64.0
4065	8.0	934245.0	61.0
4066	12.0	934257.0	81.0
4067	2.0	934259.0	69.0
4068	15.0	934274.0	66.0
4069	5.0	934279.0	82.0
4070	15.0	934294.0	73.0
4071	11.0	934305.0	46.0
4072	10.0	934315.0	65.0
4073	7.0	934322.0	73.0
4074	10.0	934332.0	64.0
4075	14.0	934346.0	87.0
4076	7.0	934353.0	61.0
4077	16.0	934369.0	66.0
4078	9.0	934378.0	71.0
4079	14.0	934392.0	55.0
4080	10.0	934402.0	71.0
4081	16.0	934418.0	73.0
4082	10.0	934428.0	77.0
4083	13.0	934441.0	57.0
4084	16.0	934457.0	67.0
4085	10.0	934467.0	66.0
4086	9.0	934476.0	88.0
4087	6.0	934482.0	74.0
4088	11.0	934493.0	74.0
4089	6.0	934499.0	90.0
4090	13.0	934512.0	62.0
4091	15.0	934527.0	69.0
4092	9.0	934536.0	69.0
4093	16.0	934552.0	70.0
4094	3.0	934555.0	65.0
4095	12.0	934567.0	76.0
4096	19.0	934586.0	73.0
4097	9.0	934595.0	66.0
4098	7.0	934602.0	65.0
4099	18.0	934620.0	82.0
4100	8.0	934628.0	63.0
4101	11.0	934639.0	72.0
4102	5.0	934644.0	89.0
4103	7.0	934651.0	70.0
4104	7.0	934658.0	51.0
4105	8.0	934666.0	64.0
4106	7.0	934673.0	68.0
4107	6.0	934679.0	73.0
4108	15.0	934694.0	70.0
4109	12.0	934706.0	52.0
4110	16.0	934722.0	65.0
4111	10.0	934732.0	75.0
4112	7.0	934739.0	61.0
4113	9.0	934748.0	77.0
4114	7.0	934755.0	67.0
4115	12.0	934767.0	58.0
4116	11.0	934778.0	51.0
4117	9.0	934787.0	71.0
4118	11.0	934798.0	69.0
4119	12.0	934810.0	68.0
4120	14.0	934824.0	80.0
4121	12.0	934836.0	62.0
4122	15.0	934851.0	71.0
4123	10.0	934861.0	47.0
4124	10.0	934871.0	66.0
4125	11.0	934882.0	82.0
4126	11.0	934893.0	80.0
4127	14.0	934907.0	81.0
4128	7.0	934914.0	64.0
4129	11.0	934925.0	63.0
4130	10.0	934935.0	66.0
4131	13.0	934948.0	72.0
4132	17.0	934965.0	75.0
4133	14.0	934979.0	63.0
4134	17.0	934996.0	80.0
4135	11.0	935007.0	63.0
4136	13.0	935020.0	75.0
4137	10.0	935030.0	69.0
4138	6.0	935036.0	66.0
4139	8.0	935044.0	72.0
4140	8.0	935052.0	74.0
4141	12.0	935064.0	57.0
4142	6.0	935070.0	67.0
4143	12.0	935082.0	62.0
4144	10.0	935092.0	63.0
4145	8.0	935100.0	67.0
4146	11.0	935111.0	60.0
4147	13.0	935124.0	60.0
4148	16.0	935140.0	51.0
4149	11.0	935151.0	73.0
4150	12.0	935163.0	55.0
4151	11.0	935174.0	66.0
4152	4.0	935178.0	62.0
4153	12.0	935190.0	48.0
4154	9.0	935199.0	68.0
4155	8.0	935207.0	72.0
4156	4.0	935211.0	71.0
4157	10.0	935221.0	79.0
4158	6.0	935227.0	56.0
4159	9.0	935236.0	64.0
4160	11.0	935247.0	55.0
4161	17.0	935264.0	55.0
4162	13.0	935277.0	71.0
4163	7.0	935284.0	67.0
4164	6.0	935290.0	64.0
4165	10.0	935300.0	67.0
4166	7.0	935307.0	70.0
4167	12.0	935319.0	70.0
4168	7.0	935326.0	67.0
4169	13.0	935339.0	69.0
4170	10.0	935349.0	83.0
4171	7.0	935356.0	62.0
4172	9.0	935365.0	70.0
4173	11.0	935376.0	67.0
4174	12.0	935388.0	65.0
4175	13.0	935401.0	68.0
4176	16.0	935417.0	72.0
4177	15.0	935432.0	72.0
4178	9.0	935441.0	67.0
4179	17.0	935458.0	58.0
4180	10.0	935468.0	74.0
4181	13.0	935481.0	63.0
4182	11.0	935492.0	64.0
4183	10.0	935502.0	53.0
4184	13.0	935515.0	65.0
4185	12.0	935527.0	60.0
4186	5.0	935532.0	43.0
4187	9.0	935541.0	69.0
4188	4.0	935545.0	68.0
4189	9.0	935554.0	58.0
4190	9.0	935563.0	80.0
4191	13.0	935576.0	66.0
4192	11.0	935587.0	69.0
4193	12.0	935599.0	54.0
4194	15.0	935614.0	62.0
4195	5.0	935619.0	81.0
4196	17.0	935636.0	65.0
4197	11.0	935647.0	67.0
4198	11.0	935658.0	68.0
4199	18.0	935676.0	64.0
4200	7.0	935683.0	67.0
4201	5.0	935688.0	57.0
4202	7.0	935695.0	70.0
4203	12.0	935707.0	76.0
4204	11.0	935718.0	76.0
4205	13.0	935731.0	52.0
4206	9.0	935740.0	73.0
4207	5.0	935745.0	61.0
4208	8.0	935753.0	53.0
4209	17.0	935770.0	71.0
4210	11.0	935781.0	62.0
4211	10.0	935791.0	57.0
4212	8.0	935799.0	73.0
4213	7.0	935806.0	58.0
4214	6.0	935812.0	50.0
4215	11.0	935823.0	62.0
4216	11.0	935834.0	59.0
4217	8.0	935842.0	47.0
4218	8.0	935850.0	57.0
4219	9.0	935859.0	85.0
4220	15.0	935874.0	58.0
4221	6.0	935880.0	88.0
4222	17.0	935897.0	56.0
4223	8.0	935905.0	50.0
4224	15.0	935920.0	56.0
4225	7.0	935927.0	64.0
4226	12.0	935939.0	76.0
4227	8.0	935947.0	73.0
4228	11.0	935958.0	68.0
4229	10.0	935968.0	59.0
4230	12.0	935980.0	57.0
4231	11.0	935991.0	73.0
4232	13.0	936004.0	70.0
4233	11.0	936015.0	67.0
4234	5.0	936020.0	58.0
4235	12.0	936032.0	51.0
4236	13.0	936045.0	65.0
4237	7.0	936052.0	51.0
4238	11.0	936063.0	49.0
4239	7.0	936070.0	62.0
4240	13.0	936083.0	65.0
4241	6.0	936089.0	73.0
4242	4.0	936093.0	67.0
4243	10.0	936103.0	65.0
4244	9.0	936112.0	75.0
4245	10.0	936122.0	56.0
4246	6.0	936128.0	63.0
4247	11.0	936139.0	57.0
4248	6.0	936145.0	60.0
4249	11.0	936156.0	60.0
4250	11.0	936167.0	61.0
4251	9.0	936176.0	64.0
4252	11.0	936187.0	68.0
4253	5.0	936192.0	56.0
4254	6.0	936198.0	71.0
4255	8.0	936206.0	47.0
4256	6.0	936212.0	72.0
4257	8.0	936220.0	71.0
4258	8.0	936228.0	54.0
4259	13.0	936241.0	51.0
4260	12.0	936253.0	70.0
4261	9.0	936262.0	59.0
4262	9.0	936271.0	65.0
4263	7.0	936278.0	81.0
4264	8.0	936286.0	64.0
4265	9.0	936295.0	60.0
4266	8.0	936303.0	77.0
4267	21.0	936324.0	75.0
4268	5.0	936329.0	55.0
4269	8.0	936337.0	65.0
4270	11.0	936348.0	54.0
4271	10.0	936358.0	59.0
4272	7.0	936365.0	59.0
4273	5.0	936370.0	57.0
4274	7.0	936377.0	49.0
4275	14.0	936391.0	62.0
4276	9.0	936400.0	67.0
4277	12.0	936412.0	75.0
4278	9.0	936421.0	76.0
4279	9.0	936430.0	77.0
4280	14.0	936444.0	69.0
4281	11.0	936455.0	49.0
4282	14.0	936469.0	55.0
4283	10.0	936479.0	63.0
4284	12.0	936491.0	58.0
4285	9.0	936500.0	69.0
4286	7.0	936507.0	65.0
4287	12.0	936519.0	63.0
4288	13.0	936532.0	57.0
4289	11.0	936543.0	55.0
4290	5.0	936548.0	64.0
4291	15.0	936563.0	62.0
4292	7.0	936570.0	60.0
4293	8.0	936578.0	60.0
4294	11.0	936589.0	60.0
4295	12.0	936601.0	49.0
4296	10.0	936611.0	59.0
4297	9.0	936620.0	65.0
4298	11.0	936631.0	52.0
4299	12.0	936643.0	76.0
4300	10.0	936653.0	55.0
4301	11.0	936664.0	54.0
4302	7.0	936671.0	68.0
4303	8.0	936679.0	63.0
4304	8.0	936687.0	66.0
4305	11.0	936698.0	59.0
4306	8.0	936706.0	51.0
4307	6.0	936712.0	55.0
4308	8.0	936720.0	58.0
4309	11.0	936731.0	72.0
4310	9.0	936740.0	61.0
4311	9.0	936749.0	59.0
4312	10.0	936759.0	61.0
4313	8.0	936767.0	51.0
4314	10.0	936777.0	66.0
4315	11.0	936788.0	51.0
4316	11.0	936799.0	68.0
4317	14.0	936813.0	70.0
4318	5.0	936818.0	51.0
4319	11.0	936829.0	62.0
4320	6.0	936835.0	61.0
4321	15.0	936850.0	62.0
4322	11.0	936861.0	65.0
4323	7.0	936868.0	59.0
4324	7.0	936875.0	68.0
4325	9.0	936884.0	61.0
4326	13.0	936897.0	59.0
4327	9.0	936906.0	48.0
4328	9.0	936915.0	66.0
4329	9.0	936924.0	59.0
4330	8.0	936932.0	51.0
4331	12.0	936944.0	64.0
4332	14.0	936958.0	56.0
4333	10.0	936968.0	62.0
4334	9.0	936977.0	48.0
4335	7.0	936984.0	59.0
4336	3.0	936987.0	63.0
4337	8.0	936995.0	40.0
4338	13.0	937008.0	65.0
4339	11.0	937019.0	55.0
4340	14.0	937033.0	67.0
4341	9.0	937042.0	51.0
4342	9.0	937051.0	52.0
4343	6.0	937057.0	62.0
4344	11.0	937068.0	56.0
4345	14.0	937082.0	59.0
4346	9.0	937091.0	51.0
4347	13.0	937104.0	65.0
4348	12.0	937116.0	53.0
4349	9.0	937125.0	66.0
4350	9.0	937134.0	56.0
4351	7.0	937141.0	56.0
4352	8.0	937149.0	51.0
4353	10.0	937159.0	52.0
4354	16.0	937175.0	66.0
4355	11.0	937186.0	52.0
4356	13.0	937199.0	56.0
4357	10.0	937209.0	59.0
4358	11.0	937220.0	59.0
4359	12.0	937232.0	56.0
4360	8.0	937240.0	66.0
4361	10.0	937250.0	54.0
4362	12.0	937262.0	45.0
4363	13.0	937275.0	60.0
4364	7.0	937282.0	55.0
4365	8.0	937290.0	62.0
4366	4.0	937294.0	68.0
4367	7.0	937301.0	56.0
4368	11.0	937312.0	53.0
4369	6.0	937318.0	61.0
4370	5.0	937323.0	42.0
4371	8.0	937331.0	62.0
4372	12.0	937343.0	65.0
4373	7.0	937350.0	56.0
4374	7.0	937357.0	75.0
4375	10.0	937367.0	66.0
4376	11.0	937378.0	50.0
4377	7.0	937385.0	75.0
4378	10.0	937395.0	62.0
4379	10.0	937405.0	59.0
4380	7.0	937412.0	68.0
4381	12.0	937424.0	51.0
4382	8.0	937432.0	51.0
4383	11.0	937443.0	56.0
4384	12.0	937455.0	54.0
4385	10.0	937465.0	65.0
4386	14.0	937479.0	68.0
4387	10.0	937489.0	61.0
4388	15.0	937504.0	51.0
4389	12.0	937516.0	56.0
4390	10.0	937526.0	62.0
4391	7.0	937533.0	60.0
4392	4.0	937537.0	51.0
4393	9.0	937546.0	59.0
4394	3.0	937549.0	71.0
4395	11.0	937560.0	52.0
4396	16.0	937576.0	63.0
4397	8.0	937584.0	70.0
4398	7.0	937591.0	60.0
4399	5.0	937596.0	53.0
4400	7.0	937603.0	63.0
4401	15.0	937618.0	46.0
4402	10.0	937628.0	50.0
4403	5.0	937633.0	56.0
4404	13.0	937646.0	42.0
4405	12.0	937658.0	52.0
4406	6.0	937664.0	54.0
4407	9.0	937673.0	52.0
4408	9.0	937682.0	63.0
4409	9.0	937691.0	61.0
4410	11.0	937702.0	54.0
4411	6.0	937708.0	54.0
4412	11.0	937719.0	61.0
4413	8.0	937727.0	51.0
4414	12.0	937739.0	66.0
4415	11.0	937750.0	58.0
4416	5.0	937755.0	47.0
4417	10.0	937765.0	53.0
4418	13.0	937778.0	64.0
4419	16.0	937794.0	70.0
4420	12.0	937806.0	54.0
4421	11.0	937817.0	83.0
4422	8.0	937825.0	50.0
4423	11.0	937836.0	50.0
4424	14.0	937850.0	51.0
4425	7.0	937857.0	71.0
4426	13.0	937870.0	66.0
4427	9.0	937879.0	58.0
4428	9.0	937888.0	58.0
4429	9.0	937897.0	50.0
4430	10.0	937907.0	53.0
4431	10.0	937917.0	57.0
4432	9.0	937926.0	45.0
4433	10.0	937936.0	69.0
4434	14.0	937950.0	52.0
4435	7.0	937957.0	64.0
4436	9.0	937966.0	64.0
4437	12.0	937978.0	56.0
4438	13.0	937991.0	62.0
4439	7.0	937998.0	59.0
4440	8.0	938006.0	52.0
4441	10.0	938016.0	64.0
4442	9.0	938025.0	49.0
4443	7.0	938032.0	52.0
4444	10.0	938042.0	55.0
4445	9.0	938051.0	62.0
4446	10.0	938061.0	60.0
4447	12.0	938073.0	53.0
4448	10.0	938083.0	59.0
4449	16.0	938099.0	63.0
4450	9.0	938108.0	50.0
4451	4.0	938112.0	46.0
4452	14.0	938126.0	75.0
4453	9.0	938135.0	77.0
4454	8.0	938143.0	68.0
4455	5.0	938148.0	53.0
4456	8.0	938156.0	55.0
4457	14.0	938170.0	57.0
4458	13.0	938183.0	47.0
4459	10.0	938193.0	62.0
4460	10.0	938203.0	69.0
4461	13.0	938216.0	68.0
4462	14.0	938230.0	60.0
4463	2.0	938232.0	55.0
4464	7.0	938239.0	44.0
4465	10.0	938249.0	44.0
4466	11.0	938260.0	51.0
4467	7.0	938267.0	56.0
4468	8.0	938275.0	63.0
4469	7.0	938282.0	53.0
4470	12.0	938294.0	62.0
4471	7.0	938301.0	56.0
4472	7.0	938308.0	51.0
4473	4.0	938312.0	64.0
4474	12.0	938324.0	50.0
4475	8.0	938332.0	51.0
4476	11.0	938343.0	50.0
4477	11.0	938354.0	57.0
4478	9.0	938363.0	53.0
4479	9.0	938372.0	60.0
4480	9.0	938381.0	64.0
